GM102B_rel,GM302B_rel,GM502B_rel,GM702B_rel,temperature,humidity,treatment,timestamp,time
0.0,0.0,0.0,0.0,31.49,48.28,210668R3_20250621_142651,1750490811.3858585,1
0.5069884100000763,0.3106564400000025,0.4620311999999558,0.012125010000090697,31.47,48.33,210668R3_20250621_142651,1750490811.3858585,2
0.0025360500000033426,-0.019875699999943208,0.012583579999954964,-0.11925670999971771,31.49,48.29,210668R3_20250621_142651,1750490811.3858585,3
0.4993802600000663,0.3702835399999458,0.4242804599998635,0.36989514000015333,31.47,48.3,210668R3_20250621_142651,1750490811.3858585,4
0.7579180200000337,-0.2447688700000299,-0.17438949000018056,-0.5427176999999119,31.5,48.3,210668R3_20250621_142651,1750490811.3858585,5
0.2636098600000878,0.3451961900000242,0.42649720999986585,-1.151126259999728,31.52,48.3,210668R3_20250621_142651,1750490811.3858585,6
0.7579180200000337,0.7552311299999701,0.8256105099998194,-0.5427176999999119,31.5,48.3,210668R3_20250621_142651,1750490811.3858585,7
0.006311579999987771,0.21968151999988095,0.17660623999984182,-0.9783036999999695,31.53,48.26,210668R3_20250621_142651,1750490811.3858585,8
-0.02412102000005234,0.45818991999988157,0.02560327999981382,-0.5472231799999463,31.53,48.14,210668R3_20250621_142651,1750490811.3858585,9
-0.8073995399998921,-0.09828420999997434,0.07415696999987631,1.1880616200000986,31.52,48.02,210668R3_20250621_142651,1750490811.3858585,10
-0.8200797899999088,0.0010942900000827649,-0.9887609300001259,1.7843451700000514,31.52,47.97,210668R3_20250621_142651,1750490811.3858585,11
-1.3054832299999362,0.25212363000002824,-0.4889789900001915,0.4387000500000795,31.5,48.05,210668R3_20250621_142651,1750490811.3858585,12
-1.8048634899998888,-0.11815990999991755,-0.913259450000055,-1.9311950900000738,31.52,48.03,210668R3_20250621_142651,1750490811.3858585,13
-2.3080192799999395,0.27199932999997145,-0.5015625700001465,-1.4420432399999754,31.5,48.04,210668R3_20250621_142651,1750490811.3858585,14
-2.8023274399998854,-0.13803560999997444,-0.9006758700001001,-3.0504517999997915,31.52,48.04,210668R3_20250621_142651,1750490811.3858585,15
-3.310555329999943,0.29187503000002835,0.48585384999989856,-3.3227865300000303,31.5,48.03,210668R3_20250621_142651,1750490811.3858585,16
-3.3004111299999295,0.21237223000002814,-0.4638118300001679,-3.799813370000038,31.5,48.07,210668R3_20250621_142651,1750490811.3858585,17
-4.0532570499999565,0.41738970000005793,-0.2642551800000774,-4.495609090000016,31.49,48.07,210668R3_20250621_142651,1750490811.3858585,18
-4.04818494999995,0.3776383000000578,-0.2390880200000538,-4.7341225099999065,31.49,48.09,210668R3_20250621_142651,1750490811.3858585,19
-3.543732589999877,0.7081704400000035,0.21035959999994702,-4.602740790000098,31.47,48.13,210668R3_20250621_142651,1750490811.3858585,20
-5.043112849999943,0.3378869000000577,-0.2139208600000302,-5.972635929999797,31.49,48.11,210668R3_20250621_142651,1750490811.3858585,21
-4.5361244399999805,0.6485433399999465,0.2481103399999256,-5.960510919999933,31.47,48.16,210668R3_20250621_142651,1750490811.3858585,22
-5.531052339999974,0.6087919399999464,-0.7267225000000508,-6.199024340000051,31.47,48.18,210668R3_20250621_142651,1750490811.3858585,23
-5.268681959999981,0.6945552099999759,-0.45166437000011683,-6.610360319999927,31.46,48.24,210668R3_20250621_142651,1750490811.3858585,24
-6.253465659999961,0.5753010099999756,-0.3761628900001597,-7.325900580000052,31.46,48.3,210668R3_20250621_142651,1750490811.3858585,25
-5.996167379999974,0.7008156800000052,-0.12627192000013565,-8.498723140000038,31.45,48.34,210668R3_20250621_142651,1750490811.3858585,26
-5.494251069999905,0.05122352000000774,0.3105921199999102,-8.248084710000057,31.43,48.37,210668R3_20250621_142651,1750490811.3858585,27
-5.479034769999885,-0.06803067999999257,0.38609359999998105,-8.963624969999955,31.43,48.43,210668R3_20250621_142651,1750490811.3858585,28
-5.978415029999951,0.5616857800000616,-0.038186860000109846,-9.333520109999881,31.45,48.41,210668R3_20250621_142651,1750490811.3858585,29
-5.224272540000015,0.07735968999998022,0.6234009899999364,-9.017190819999996,31.42,48.46,210668R3_20250621_142651,1750490811.3858585,30
-6.206520190000106,-0.0617702099999633,0.7114860499999622,-9.851987790000067,31.42,48.53,210668R3_20250621_142651,1750490811.3858585,31
