GM102B_rel,GM302B_rel,GM502B_rel,GM702B_rel,temperature,humidity,treatment,timestamp,time
-5.41047239999989,3.6526282500000207,1.6824768300001551,0.5093108400001256,31.32,47.6,With_Mealybug_4_20250621_135448,1750488888.818819,54
-6.1607822699998,3.8377700200001073,1.894617060000087,-0.3057415899997977,31.31,47.61,With_Mealybug_4_20250621_135448,1750488888.818819,55
-6.405400299999883,3.6128768500000206,1.707643990000065,-0.7292025799997646,31.32,47.62,With_Mealybug_4_20250621_135448,1750488888.818819,56
-5.401567679999857,4.313692530000026,2.581372070000043,-0.22792571999980282,31.28,47.68,With_Mealybug_4_20250621_135448,1750488888.818819,57
-4.902187419999905,3.6839760699999715,3.005652530000134,0.14196941999989576,31.26,47.7,With_Mealybug_4_20250621_135448,1750488888.818819,58
-4.644889139999805,3.809490740000001,3.2555435000000443,-0.030853139999862833,31.25,47.74,With_Mealybug_4_20250621_135448,1750488888.818819,59
-4.392662959999825,3.974756810000031,3.4802673100001584,0.034837720000268746,31.24,47.76,With_Mealybug_4_20250621_135448,1750488888.818819,60
-3.8856745499998624,4.285413250000147,3.942298510000114,0.04696273000013207,31.22,47.81,With_Mealybug_4_20250621_135448,1750488888.818819,61
-3.8780663999998524,4.22578615000009,3.980049250000093,0.6891926000000694,31.22,47.84,With_Mealybug_4_20250621_135448,1750488888.818819,62
-4.630912319999879,4.430803620000006,4.17960590000007,0.9933968800000912,31.21,47.84,With_Mealybug_4_20250621_135448,1750488888.818819,63
-4.116315759999907,4.681832960000065,3.679387840000004,0.6477517600001192,31.19,47.92,With_Mealybug_4_20250621_135448,1750488888.818819,64
-3.6067912999999407,4.972613700000011,4.154002620000142,0.5406200600000375,31.17,47.98,With_Mealybug_4_20250621_135448,1750488888.818819,65
-3.0896586899997374,5.203767340000127,5.666368140000145,0.07571823000012046,31.15,48.07,With_Mealybug_4_20250621_135448,1750488888.818819,66
-2.343124349999812,5.779068350000102,6.290205250000099,0.7498176500000682,31.12,48.09,With_Mealybug_4_20250621_135448,1750488888.818819,67
-2.8323604099998647,5.329282010000043,5.916259110000055,-0.09710433000009289,31.14,48.11,With_Mealybug_4_20250621_135448,1750488888.818819,68
-1.8335998899999595,6.069849090000048,6.76482003000001,0.6426859500002138,31.1,48.15,With_Mealybug_4_20250621_135448,1750488888.818819,69
-2.3152277999998887,5.560435650000045,5.4286246300000585,-0.5620061599997825,31.12,48.2,With_Mealybug_4_20250621_135448,1750488888.818819,70
-1.3190033299998731,6.320878430000107,6.264601970000172,0.29704083000024184,31.08,48.23,With_Mealybug_4_20250621_135448,1750488888.818819,71
-1.0540968999998768,6.38676600000008,6.5522436800000605,-0.23355185999980677,31.07,48.3,With_Mealybug_4_20250621_135448,1750488888.818819,72
-0.8094788699997935,5.611659170000166,6.739216750000082,0.18990913000016008,31.06,48.29,With_Mealybug_4_20250621_135448,1750488888.818819,73
0.43136363000007805,6.596995120000088,7.762167160000104,1.4724171100001513,31.01,48.31,With_Mealybug_4_20250621_135448,1750488888.818819,74
0.4567241300001115,6.398238120000087,6.888002960000108,0.2798500100002457,31.01,48.41,With_Mealybug_4_20250621_135448,1750488888.818819,75
0.2095700500001385,6.1932206500000575,6.688446310000131,-0.024354270000003453,31.02,48.41,With_Mealybug_4_20250621_135448,1750488888.818819,76
0.46686833000012484,6.318735320000087,6.938337280000042,-0.19717682999998942,31.01,48.45,With_Mealybug_4_20250621_135448,1750488888.818819,77
1.218474770000057,6.854284930000063,7.587341550000133,0.23840917000006812,30.98,48.49,With_Mealybug_4_20250621_135448,1750488888.818819,78
2.202018990000056,7.714106210000068,8.360400990000016,1.6937397100000453,30.94,48.47,With_Mealybug_4_20250621_135448,1750488888.818819,79
2.232451590000096,7.4755978100000675,8.511403950000044,0.26265919000002214,30.94,48.59,With_Mealybug_4_20250621_135448,1750488888.818819,80
1.9789859300001353,8.050898820000043,9.135241060000112,0.9367586100001972,30.91,48.61,With_Mealybug_4_20250621_135448,1750488888.818819,81
2.2337481600001183,8.196289190000016,9.372548450000181,0.8831927600001563,30.9,48.64,With_Mealybug_4_20250621_135448,1750488888.818819,82
2.2438923600001317,8.116786390000016,9.422882770000115,0.4061659200001486,30.9,48.68,With_Mealybug_4_20250621_135448,1750488888.818819,83
2.998034850000181,7.632460300000048,10.084470620000047,0.7224952100000337,30.87,48.73,With_Mealybug_4_20250621_135448,1750488888.818819,84
3.7471052400002236,8.18788561000008,10.720891310000184,1.2773379200002637,30.84,48.76,With_Mealybug_4_20250621_135448,1750488888.818819,85
4.012011670000106,8.253773180000167,11.008533020000073,0.7467452300002151,30.83,48.83,With_Mealybug_4_20250621_135448,1750488888.818819,86
4.269309950000093,8.379287850000082,11.258423990000097,0.5739226700002291,30.82,48.87,With_Mealybug_4_20250621_135448,1750488888.818819,87
4.776298360000055,8.689944289999971,11.720455190000052,0.5860476800000924,30.8,48.92,With_Mealybug_4_20250621_135448,1750488888.818819,88
4.788978610000072,8.590565790000028,11.783373090000055,-0.01023586999986037,30.8,48.97,With_Mealybug_4_20250621_135448,1750488888.818819,89
5.043740840000169,8.73595616,12.020680480000124,-0.06380171999990125,30.79,49.0,With_Mealybug_4_20250621_135448,1750488888.818819,90
5.558337400000141,9.98698550000006,12.520462420000058,-0.4094468399998732,30.77,49.08,With_Mealybug_4_20250621_135448,1750488888.818819,91
6.055181610000204,9.377144740000062,12.932159300000194,0.07970500999999786,30.75,49.09,With_Mealybug_4_20250621_135448,1750488888.818819,92
6.809324100000254,9.892818650000095,13.593747150000127,0.3960343000003377,30.72,49.14,With_Mealybug_4_20250621_135448,1750488888.818819,93
6.56470607000017,9.667925480000122,13.406774080000105,-0.027426689999856535,30.73,49.15,With_Mealybug_4_20250621_135448,1750488888.818819,94
7.5710747400000855,10.348865459999956,14.293085740000151,0.3545934600001601,30.69,49.22,With_Mealybug_4_20250621_135448,1750488888.818819,95
8.330289330000141,10.824787970000102,14.979840750000108,0.432409330000155,30.66,49.29,With_Mealybug_4_20250621_135448,1750488888.818819,96
8.330289330000141,10.824787970000102,14.979840750000108,0.432409330000155,30.66,49.29,With_Mealybug_4_20250621_135448,1750488888.818819,97
8.595195760000138,10.890675540000075,15.26748246000011,0.9018166400001064,30.65,49.36,With_Mealybug_4_20250621_135448,1750488888.818819,98
9.33665800000017,11.50572795000005,15.86615241000004,1.8144294799999443,30.62,49.36,With_Mealybug_4_20250621_135448,1750488888.818819,99
9.84871851000014,11.776632990000053,16.35335077000002,1.5880410700001448,30.6,49.43,With_Mealybug_4_20250621_135448,1750488888.818819,100
