GM102B_rel,GM302B_rel,GM502B_rel,GM702B_rel,temperature,humidity,treatment,timestamp,time
0.0,0.0,0.0,0.0,31.62,47.79,With_Mealybug_5_20250621_140251,1750489371.80791,1
-0.25222617999986596,-0.16526607000002969,-0.2247238100000004,-0.0656908599999042,31.63,47.77,With_Mealybug_5_20250621_140251,1750489371.80791,2
-0.005072099999892998,0.0397514000000001,-0.025167160000023614,0.23851342000011755,31.62,47.77,With_Mealybug_5_20250621_140251,1750489371.80791,3
-0.7490703899998152,-0.5554253100000324,-0.6364206900000227,-0.5548427099997753,31.65,47.76,With_Mealybug_5_20250621_140251,1750489371.80791,4
-0.2547622299998693,-1.1453903700000865,-0.23730738999995538,0.05356585000004088,31.63,47.76,With_Mealybug_5_20250621_140251,1750489371.80791,5
-0.7541424899998219,-1.5156739100000323,-0.6615878500000463,-0.3163292899998851,31.65,47.74,With_Mealybug_5_20250621_140251,1750489371.80791,6
-0.26997852999988936,-1.0261361700000862,-0.31280886999991253,0.7691061100001662,31.63,47.7,With_Mealybug_5_20250621_140251,1750489371.80791,7
-1.9975210399999241,-2.4811341600000105,-1.6971218400000225,-1.4795805599999312,31.7,47.71,With_Mealybug_5_20250621_140251,1750489371.80791,8
-1.3093158500000754,-1.4486920500000906,-1.3627070700000559,1.9374231899998904,31.67,47.5,With_Mealybug_5_20250621_140251,1750489371.80791,9
-1.362572900000032,-1.0313023500000327,-1.6269622500001333,4.441814099999874,31.67,47.29,With_Mealybug_5_20250621_140251,1750489371.80791,10
-1.8961612899998954,-0.40263471000002937,-1.3662683300000253,3.3620464699999957,31.65,47.18,With_Mealybug_5_20250621_140251,1750489371.80791,11
-1.9215217899998152,-0.20387771000002886,-1.4921041300000297,2.5546135700001287,31.65,47.08,With_Mealybug_5_20250621_140251,1750489371.80791,12
-1.9291299399998252,-0.14425060999997186,-1.5298548700000083,2.9123837000001913,31.65,47.05,With_Mealybug_5_20250621_140251,1750489371.80791,13
-4.183892169999922,-0.28964098000005833,-1.7671622599999637,0.9659495500000048,31.66,47.02,With_Mealybug_5_20250621_140251,1750489371.80791,14
-4.191500319999932,-0.23001388000000134,-2.8049129999999423,0.3237196799998401,31.66,46.99,With_Mealybug_5_20250621_140251,1750489371.80791,15
-4.944346239999845,-0.024996409999971547,-2.6053563499999655,-0.3720760399999108,31.65,46.99,With_Mealybug_5_20250621_140251,1750489371.80791,16
-4.452574129999903,0.40491422999991755,-2.218826629999967,-0.6444107699999222,31.63,46.98,With_Mealybug_5_20250621_140251,1750489371.80791,17
