GM102B_rel,GM302B_rel,GM502B_rel,GM702B_rel,temperature,humidity,treatment,timestamp,time
0.0,0.0,0.0,0.0,31.9,47.59,With_Mealybug_3_20250621_134657,1750488417.1566901,1
0.015216300000020055,0.8807457999999997,0.07550148000007084,-0.7155402599996705,31.9,47.65,With_Mealybug_3_20250621_134657,1750488417.1566901,2
-0.0025360500000033426,0.019875699999943208,-0.012583579999954964,0.11925671000017246,31.9,47.58,With_Mealybug_3_20250621_134657,1750488417.1566901,3
0.4917721099999426,0.4299106399998891,0.3865297200001123,0.727665270000216,31.88,47.58,With_Mealybug_3_20250621_134657,1750488417.1566901,4
-0.9949278999999933,-0.0397514000000001,0.025167160000023614,-0.23851341999989017,31.9,47.61,With_Mealybug_3_20250621_134657,1750488417.1566901,5
-1.2471540800000867,-0.2050174700000298,-0.1995566499999768,-0.3042042799997944,31.91,47.59,With_Mealybug_3_20250621_134657,1750488417.1566901,6
-1.0025360500000033,0.019875699999943208,-1.012583579999955,0.11925671000017246,31.9,47.58,With_Mealybug_3_20250621_134657,1750488417.1566901,7
-0.26490643000011005,-0.06588757000008627,-1.287641709999889,0.5305926900000486,31.91,47.52,With_Mealybug_3_20250621_134657,1750488417.1566901,8
-0.8327600400000392,0.10047278999991249,-2.0516788300000144,3.3806287200002316,31.93,47.23,With_Mealybug_3_20250621_134657,1750488417.1566901,9
-0.43735783000010997,1.2856600299999172,-2.143325149999896,8.640048969999953,31.91,46.84,With_Mealybug_3_20250621_134657,1750488417.1566901,10
-0.23838869999997314,1.8683158000000049,-2.182856519999973,8.210130740000295,31.9,46.65,With_Mealybug_3_20250621_134657,1750488417.1566901,11
-0.779585240000074,1.5566105399999515,-1.9599133399999573,9.488133240000252,31.88,46.51,With_Mealybug_3_20250621_134657,1750488417.1566901,12
-2.5641603300000497,1.2794450299999198,-2.772504149999918,7.602884470000163,31.91,46.34,With_Mealybug_3_20250621_134657,1750488417.1566901,13
-3.33729464999999,1.64346809999995,-3.673616139999922,7.8611424300002,31.9,46.26,With_Mealybug_3_20250621_134657,1750488417.1566901,14
-4.083828990000029,1.0681670899998608,-4.29745324999999,6.187043010000252,31.93,46.24,With_Mealybug_3_20250621_134657,1750488417.1566901,15
-4.60980923000011,1.6372076299999208,-3.999008589999903,6.749505250000311,31.91,46.16,With_Mealybug_3_20250621_134657,1750488417.1566901,16
-4.365191200000027,1.8621008000000074,-3.812035519999995,7.172966240000278,31.9,46.15,With_Mealybug_3_20250621_134657,1750488417.1566901,17
-4.875955140000087,2.3118871399999534,-3.4380893799998375,7.019888220000212,31.88,46.13,With_Mealybug_3_20250621_134657,1750488417.1566901,18
-6.377871450000043,1.9614792999999509,-3.874953419999997,5.769249790000231,31.9,46.1,With_Mealybug_3_20250621_134657,1750488417.1566901,19
-5.875955140000087,1.3118871399999534,-3.4380893799998375,6.019888220000212,31.88,46.13,With_Mealybug_3_20250621_134657,1750488417.1566901,20
-6.878491190000091,1.3317628399998966,-4.450672959999906,6.139144930000384,31.88,46.12,With_Mealybug_3_20250621_134657,1750488417.1566901,21
-6.875955140000087,1.3118871399999534,-4.4380893799998375,6.019888220000212,31.88,46.13,With_Mealybug_3_20250621_134657,1750488417.1566901,22
-6.1344929000001684,1.9269395499998154,-3.839419429999907,5.93250106000005,31.85,46.13,With_Mealybug_3_20250621_134657,1750488417.1566901,23
-6.638945260000014,0.596407409999756,-4.288867050000022,5.801119340000241,31.87,46.09,With_Mealybug_3_20250621_134657,1750488417.1566901,24
-6.640184740000109,1.336974489999875,-3.4403061299999536,5.540909620000093,31.83,46.13,With_Mealybug_3_20250621_134657,1750488417.1566901,25
-6.6300405400000955,1.2574716899998748,-3.3899718099999063,5.063882780000313,31.83,46.17,With_Mealybug_3_20250621_134657,1750488417.1566901,26
-6.1331963300000325,1.6476309299998775,-2.9782749299999978,5.553034630000184,31.81,46.18,With_Mealybug_3_20250621_134657,1750488417.1566901,27
-7.1331963300000325,2.6476309299998775,-2.9782749299999978,5.553034630000184,31.81,46.18,With_Mealybug_3_20250621_134657,1750488417.1566901,28
-6.880970150000053,2.812896999999907,-2.7535511199999974,5.618725490000088,31.8,46.2,With_Mealybug_3_20250621_134657,1750488417.1566901,29
-8.630040540000095,2.257471689999875,-3.3899718099999063,4.063882780000313,31.83,46.17,With_Mealybug_3_20250621_134657,1750488417.1566901,30
-7.38919804000011,2.24280763999991,-2.3670213999999987,5.346390760000077,31.78,46.19,With_Mealybug_3_20250621_134657,1750488417.1566901,31
-7.8632178000000295,1.67376709999985,-2.6654660599999715,3.783928520000245,31.8,46.27,With_Mealybug_3_20250621_134657,1750488417.1566901,32
-7.874601480000138,2.4938369799997417,-2.8672394599999507,5.000745640000105,31.76,46.27,With_Mealybug_3_20250621_134657,1750488417.1566901,33
-7.864457280000124,2.4143341799997415,-2.8169051399999034,4.523718800000097,31.76,46.31,With_Mealybug_3_20250621_134657,1750488417.1566901,34
-7.120458990000088,3.0095108899998877,-2.205651610000018,5.317074930000217,31.73,46.32,With_Mealybug_3_20250621_134657,1750488417.1566901,35
-7.367613069999948,2.804493419999858,-2.405208259999881,5.012870650000195,31.74,46.32,With_Mealybug_3_20250621_134657,1750488417.1566901,36
-7.365077019999944,1.7846177199999147,-2.3926246799999262,4.89361394000025,31.74,46.33,With_Mealybug_3_20250621_134657,1750488417.1566901,37
-6.845408360000079,1.9958956599999738,-1.8676755799999682,4.309455400000388,31.72,46.43,With_Mealybug_3_20250621_134657,1750488417.1566901,38
-7.353636250000022,2.425806299999863,-1.4811458599999696,5.037120670000149,31.7,46.42,With_Mealybug_3_20250621_134657,1750488417.1566901,39
-6.614710060000107,3.0607344099998954,-0.8950594899999942,6.06899022000016,31.67,46.41,With_Mealybug_3_20250621_134657,1750488417.1566901,40
-7.346028100000126,2.366179199999806,-1.443395119999991,4.679350540000087,31.7,46.45,With_Mealybug_3_20250621_134657,1750488417.1566901,41
-7.093801920000146,2.5314452699999492,-1.2186713099999906,4.745041400000218,31.69,46.47,With_Mealybug_3_20250621_134657,1750488417.1566901,42
-7.333347850000109,2.2668006999998624,-1.3804772199999888,4.083066990000134,31.7,46.5,With_Mealybug_3_20250621_134657,1750488417.1566901,43
-6.33458733000009,3.0073677799998677,-1.5319162999999207,4.822857269999986,31.66,46.54,With_Mealybug_3_20250621_134657,1750488417.1566901,44
-7.32697918000008,2.9477406799999244,-1.4941655599999422,3.4650871400001506,31.66,46.57,With_Mealybug_3_20250621_134657,1750488417.1566901,45
-6.577908790000038,3.503165989999843,-0.8577448699999195,4.019929850000153,31.63,46.6,With_Mealybug_3_20250621_134657,1750488417.1566901,46
-6.565228540000021,2.4037874899998997,-0.7948269699999173,3.4236463000002004,31.63,46.65,With_Mealybug_3_20250621_134657,1750488417.1566901,47
-5.571540120000009,3.184105969999905,0.028566790000013498,4.40195000000017,31.59,46.67,With_Mealybug_3_20250621_134657,1750488417.1566901,48
-5.558859869999992,3.084727469999848,0.09148469000001569,3.805666450000217,31.59,46.72,With_Mealybug_3_20250621_134657,1750488417.1566901,49
-5.553787769999985,3.044976069999848,0.1166518500000393,3.5671530300000995,31.59,46.74,With_Mealybug_3_20250621_134657,1750488417.1566901,50
-4.809789479999949,3.640152779999994,0.7279053800000383,4.36050916000022,31.56,46.75,With_Mealybug_3_20250621_134657,1750488417.1566901,51
-6.301561590000006,3.2102421399998775,0.3413756600000397,4.632843890000231,31.58,46.76,With_Mealybug_3_20250621_134657,1750488417.1566901,52
-5.79964528000005,3.5606499799999938,0.7782397000000856,4.883482320000212,31.56,46.79,With_Mealybug_3_20250621_134657,1750488417.1566901,53
-5.292656870000087,3.8713064199998826,1.240270900000155,4.895607330000075,31.54,46.84,With_Mealybug_3_20250621_134657,1750488417.1566901,54
-6.037894640000104,4.016696789999855,1.4775782899999967,4.842041480000262,31.53,46.87,With_Mealybug_3_20250621_134657,1750488417.1566901,55
-5.046742270000095,4.816890969999918,2.2883884700000863,5.939601890000176,31.49,46.88,With_Mealybug_3_20250621_134657,1750488417.1566901,56
-5.770452159999991,3.0627086599999984,1.777803580000068,3.1921920800000407,31.52,46.95,With_Mealybug_3_20250621_134657,1750488417.1566901,57
-4.527073610000002,5.028168909999863,1.8133375700000443,4.355443350000314,31.47,46.98,With_Mealybug_3_20250621_134657,1750488417.1566901,58
-3.269775330000016,4.153683579999893,2.0632285400000683,4.182620790000101,31.46,47.02,With_Mealybug_3_20250621_134657,1750488417.1566901,59
-3.254559029999996,5.034429379999892,2.1387300200000254,3.467080530000203,31.46,47.08,With_Mealybug_3_20250621_134657,1750488417.1566901,60
-3.9997968000001265,4.179819749999979,2.376037409999981,3.4135146800003895,31.45,47.11,With_Mealybug_3_20250621_134657,1750488417.1566901,61
-4.239342730000089,3.915175179999892,2.2142314999999826,2.7515402700000777,31.46,47.14,With_Mealybug_3_20250621_134657,1750488417.1566901,62
-2.9782118300000775,4.741505529999927,3.3378505499999847,3.0799945700000535,31.41,47.24,With_Mealybug_3_20250621_134657,1750488417.1566901,63
-2.4686873700001115,5.032286269999872,3.812465330000009,2.972862870000199,31.39,47.3,With_Mealybug_3_20250621_134657,1750488417.1566901,64
-2.213925140000015,5.177676639999959,4.049772720000078,2.9192970200001582,31.38,47.33,With_Mealybug_3_20250621_134657,1750488417.1566901,65
-1.2100925199999892,5.878492319999964,4.9235007999999425,3.42057388000012,31.34,47.39,With_Mealybug_3_20250621_134657,1750488417.1566901,66
-1.7044006800000489,5.468457379999904,3.524387499999989,2.8121653200000765,31.36,47.39,With_Mealybug_3_20250621_134657,1750488417.1566901,67
-0.7031041100000266,6.189148759999853,4.385532000000012,3.4326988900002107,31.32,47.44,With_Mealybug_3_20250621_134657,1750488417.1566901,68
0.04850232999990567,6.724698369999942,5.034536270000103,3.868284890000268,31.29,47.48,With_Mealybug_3_20250621_134657,1750488417.1566901,69
0.05103837999990901,6.704822669999999,5.047119850000058,3.7490281800000957,31.29,47.49,With_Mealybug_3_20250621_134657,1750488417.1566901,70
0.059943099999941296,7.36588694999989,5.946015089999946,4.011791620000167,31.25,47.57,With_Mealybug_3_20250621_134657,1750488417.1566901,71
0.059943099999941296,6.36588694999989,5.946015089999946,4.011791620000167,31.25,47.57,With_Mealybug_3_20250621_134657,1750488417.1566901,72
0.8090134899999839,6.921312259999922,6.582435780000083,4.56663433000017,31.22,47.6,With_Mealybug_3_20250621_134657,1750488417.1566901,73
1.0612396699999636,7.086578329999838,6.807159589999969,5.6323251900003015,31.21,47.62,With_Mealybug_3_20250621_134657,1750488417.1566901,74
0.8293018900000106,6.762306659999922,6.683104420000063,4.6125806500001545,31.22,47.68,With_Mealybug_3_20250621_134657,1750488417.1566901,75
1.5859804299999496,7.258104869999897,7.357275849999951,4.8096532300000945,31.19,47.74,With_Mealybug_3_20250621_134657,1750488417.1566901,76
