GM102B_rel,GM302B_rel,GM502B_rel,GM702B_rel,temperature,humidity,treatment,timestamp,time
0.0,0.0,0.0,0.0,31.04,57.47,Infested_Day1_20250624_152045,1750753245.6721642,1
-0.7490703900000426,-0.5554253099999187,-0.6364206900000227,-0.5548427099997753,31.07,57.44,Infested_Day1_20250624_152045,1750753245.6721642,2
0.4968442099998356,0.3901592399997753,0.41169687999990856,0.48915184999987105,31.02,57.48,Infested_Day1_20250624_152045,1750753245.6721642,3
0.2370098799999596,0.2845202699998026,1.1492223299999296,0.7812311200000295,31.03,57.43,Infested_Day1_20250624_152045,1750753245.6721642,4
-0.0025360499998896557,0.01987569999982952,0.987416420000045,0.11925671000017246,31.04,57.46,Infested_Day1_20250624_152045,1750753245.6721642,5
-0.49430815999994593,-0.4100349400000596,0.6008867000000464,-0.6084085600000435,31.06,57.47,Infested_Day1_20250624_152045,1750753245.6721642,6
0.2560017099999641,-0.5951767100000325,0.38874646999988727,0.20664386999987983,31.07,57.46,Infested_Day1_20250624_152045,1750753245.6721642,7
1.244618029999856,1.2248931699998593,1.1869730700000218,1.4234609899999668,31.03,57.46,Infested_Day1_20250624_152045,1750753245.6721642,8
0.26107380999997076,0.36507188999985374,0.41391363000002457,-0.03186955000001035,31.07,57.48,Infested_Day1_20250624_152045,1750753245.6721642,9
0.5031557900001644,0.6098407599999973,0.5883031199998641,0.510848150000129,31.06,57.46,Infested_Day1_20250624_152045,1750753245.6721642,10
-0.2357704000000922,-0.025087350000148945,0.002216750000116008,-0.5210213999998814,31.09,57.47,Infested_Day1_20250624_152045,1750753245.6721642,11
0.2560017099999641,0.40482328999996753,0.38874646999988727,0.20664386999987983,31.07,57.46,Infested_Day1_20250624_152045,1750753245.6721642,12
0.26107380999997076,0.36507188999985374,0.41391363000002457,-1.0318695500000103,31.07,57.48,Infested_Day1_20250624_152045,1750753245.6721642,13
-0.7439982900000359,0.40482328999996753,0.38874646999988727,-0.7933561300001202,31.07,57.46,Infested_Day1_20250624_152045,1750753245.6721642,14
-1.518429180000112,0.0481549799997083,-0.3735100200001398,0.8443682600000102,31.1,57.33,Infested_Day1_20250624_152045,1750753245.6721642,15
-3.073602540000138,19.115136839999877,-1.074629239999922,30.098120740000013,31.12,57.09,Infested_Day1_20250624_152045,1750753245.6721642,16
-5.111643289999847,38.41327233999982,0.7366170599998441,50.88697138999987,31.12,56.94,Infested_Day1_20250624_152045,1750753245.6721642,17
-9.154756140000018,51.75115923999988,1.5226961999999276,59.914335460000075,31.12,56.77,Infested_Day1_20250624_152045,1750753245.6721642,18
