GM102B_rel,GM302B_rel,GM502B_rel,GM702B_rel,temperature,humidity,treatment,timestamp,time
0.0,0.0,0.0,0.0,29.65,61.51,Control_20250624_151302,1750752782.962384,1
0.7414622399996915,0.615052409999862,0.5986699499999304,0.9126128399998379,29.62,61.51,Control_20250624_151302,1750752782.962384,2
1.4867000099998222,0.4696620400000029,0.3613625600000887,0.9661786900001061,29.63,61.48,Control_20250624_151302,1750752782.962384,3
0.7477738200000204,-0.16526607000014337,-0.2247238100000004,-0.0656908599999042,29.66,61.49,Control_20250624_151302,1750752782.962384,4
0.7401656699998966,-0.10563897000020006,-1.262474549999979,0.29207927000015843,29.66,61.46,Control_20250624_151302,1750752782.962384,5
0.7401656699998966,-0.10563897000020006,-1.262474549999979,0.29207927000015843,29.66,61.46,Control_20250624_151302,1750752782.962384,6
-0.25983433000010336,-0.10563897000020006,-1.262474549999979,0.29207927000015843,29.66,61.46,Control_20250624_151302,1750752782.962384,7
-0.015216300000247429,0.11925419999988662,-1.0755014800000708,0.7155402600001253,29.65,61.45,Control_20250624_151302,1750752782.962384,8
-0.7592145900002834,-0.47592251000014585,-1.6867550100000699,0.9221841300000051,29.68,61.44,Control_20250624_151302,1750752782.962384,9
-0.7541424900000493,-0.5156739100002596,-1.6615878500000463,0.6836707100001149,29.68,61.46,Control_20250624_151302,1750752782.962384,10
-1.006368670000029,-0.6809399800001756,-1.8863116600000467,0.6179798499999833,29.69,61.44,Control_20250624_151302,1750752782.962384,11
-1.0139768200001527,-0.6213128800002323,-1.9240624000000253,0.9757499799998186,29.69,61.41,Control_20250624_151302,1750752782.962384,12
-1.531109430000015,-1.8524665200002346,-2.4364279200000283,1.440651809999963,29.71,61.32,Control_20250624_151302,1750752782.962384,13
-3.1268595900000946,-1.467473460000292,-4.338884420000113,4.602511649999997,29.73,60.92,Control_20250624_151302,1750752782.962384,14
-5.301847040000212,-3.0960501600002317,-6.207151440000075,12.831224640000073,29.73,60.23,Control_20250624_151302,1750752782.962384,15
-10.265185110000175,-6.241349590000027,-9.052031929999998,23.033735850000085,29.72,59.4,Control_20250624_151302,1750752782.962384,16
-17.288148900000124,-10.650199300000168,-15.047479260000046,36.35861782000006,29.75,58.29,Control_20250624_151302,1750752782.962384,17
-23.824412680000023,-8.589386970000305,-18.681564030000118,66.64967848000015,29.76,57.15,Control_20250624_151302,1750752782.962384,18
-29.06026533000022,-6.7409468700002435,-21.851836970000136,103.74055251000004,29.76,56.22,Control_20250624_151302,1750752782.962384,19
-34.72195279000016,-7.839185610000186,-24.081466550000073,111.00308680999979,29.78,55.56,Control_20250624_151302,1750752782.962384,20
-37.853827390000106,-6.805649210000183,-25.73581271000012,117.20443573000011,29.78,55.04,Control_20250624_151302,1750752782.962384,21
-41.419144950000145,-9.659164550000241,-27.48726625000006,115.9352150499999,29.8,54.76,Control_20250624_151302,1750752782.962384,22
-43.22524792000013,-12.036757380000154,-29.55196478000005,113.74381024000013,29.79,54.55,Control_20250624_151302,1750752782.962384,23
-45.51551485000027,-14.903887950000353,-30.965442290000055,112.46697003000008,29.8,54.38,Control_20250624_151302,1750752782.962384,24
-49.30516204000014,-18.14130206000027,-32.803200259999926,113.82023468000011,29.83,54.19,Control_20250624_151302,1750752782.962384,25
-50.589060300000256,-20.327492650000295,-34.33036611,114.92541462000008,29.8,54.09,Control_20250624_151302,1750752782.962384,26
-52.3584190900001,-22.723912360000213,-35.06745544,115.3246255900001,29.83,53.98,Control_20250624_151302,1750752782.962384,27
-54.14169760999994,-24.280386490000183,-37.018901750000055,117.05991038999991,29.82,53.86,Control_20250624_151302,1750752782.962384,28
-56.15821047999998,-27.88182367000013,-38.955547730000035,117.1549170799999,29.86,53.75,Control_20250624_151302,1750752782.962384,29
-57.17596283000012,-28.742693770000187,-40.04363278999995,118.98971404999998,29.86,53.68,Control_20250624_151302,1750752782.962384,30
-57.95163320000029,-29.3587950000001,-40.95732836000002,120.36722871999996,29.85,53.59,Control_20250624_151302,1750752782.962384,31
-60.72099199000013,-31.75521471000002,-42.69441769000002,120.76643968999997,29.88,53.48,Control_20250624_151302,1750752782.962384,32
-61.226683830000184,-32.345179770000186,-43.295304389999956,122.37484825000001,29.86,53.48,Control_20250624_151302,1750752782.962384,33
-61.996042620000026,-33.741599480000104,-45.03239372000007,122.77405922000003,29.89,53.37,Control_20250624_151302,1750752782.962384,34
-64.01886707000017,-35.56271818000005,-46.14564594000001,123.84736960999999,29.89,53.28,Control_20250624_151302,1750752782.962384,35
-64.03154732000007,-36.46333967999999,-47.20856384000001,124.44365315999994,29.89,53.23,Control_20250624_151302,1750752782.962384,36
-64.29138164999995,-37.56897865000019,-47.47103838999999,125.7357324300001,29.9,53.18,Control_20250624_151302,1750752782.962384,37
-66.3065979500002,-39.4497244500003,-48.54653987000006,126.45127269000022,29.9,53.12,Control_20250624_151302,1750752782.962384,38
-66.80851426000027,-39.80013229000019,-49.983403910000106,126.20063426000002,29.92,53.09,Control_20250624_151302,1750752782.962384,39
-68.33956660000013,-41.191340350000246,-50.71012641000004,129.0016099200002,29.9,52.99,Control_20250624_151302,1750752782.962384,40
-68.35731895000026,-41.052210450000075,-50.79821147000007,130.83640689000003,29.9,52.92,Control_20250624_151302,1750752782.962384,41
-68.86177131000022,-42.38274259000036,-52.24765909000007,130.70502517,29.92,52.88,Control_20250624_151302,1750752782.962384,42
-69.11906958999998,-43.508257260000164,-52.497550060000094,131.87784772999998,29.93,52.84,Control_20250624_151302,1750752782.962384,43
