GM102B_rel,GM302B_rel,GM502B_rel,GM702B_rel,temperature,humidity,treatment,timestamp,time
0.0,0.0,0.0,0.0,32.5,56.16,Infested_Day1_20250624_154050,1750754450.5655932,1
0.5019163100000696,0.3504078399998889,0.43686404000004586,0.2506384300004356,32.48,56.19,Infested_Day1_20250624_154050,1750754450.5655932,2
0.4917721100000563,0.4299106400001165,0.38652971999999863,0.727665270000216,32.48,56.15,Infested_Day1_20250624_154050,1750754450.5655932,3
0.5019163100000696,0.3504078399998889,0.43686404000004586,0.2506384300004356,32.48,56.19,Infested_Day1_20250624_154050,1750754450.5655932,4
-0.005072100000006685,0.039751399999886416,-0.0251671600001373,0.23851342000034492,32.5,56.14,Infested_Day1_20250624_154050,1750754450.5655932,5
-0.9898557999999866,-0.0795028000000002,0.05033432000004723,-0.47702683999978035,32.5,56.2,Infested_Day1_20250624_154050,1750754450.5655932,6
0.5044523600001867,0.33053214000005937,1.4494476200000008,0.13138172000026316,32.48,56.2,Infested_Day1_20250624_154050,1750754450.5655932,7
0.0025360500001170294,-0.019875700000056895,1.012583579999955,-0.11925670999971771,32.5,56.17,Infested_Day1_20250624_154050,1750754450.5655932,8
0.01014420000001337,-0.0795028000000002,1.0503343200000472,-0.47702683999978035,32.5,56.2,Infested_Day1_20250624_154050,1750754450.5655932,9
0.509524459999966,0.2907807399999456,1.4746147799999108,-0.10713169999962702,32.48,56.22,Infested_Day1_20250624_154050,1750754450.5655932,10
0.007608149999896341,-0.059627100000170685,1.0377507400000923,-0.35777013000006264,32.5,56.19,Infested_Day1_20250624_154050,1750754450.5655932,11
0.007608149999896341,-0.059627100000170685,1.0377507400000923,-0.35777013000006264,32.5,56.19,Infested_Day1_20250624_154050,1750754450.5655932,12
0.0,0.0,1.0,-1.0,32.5,56.16,Infested_Day1_20250624_154050,1750754450.5655932,13
0.015216300000020055,-0.119254200000114,1.0755014799999572,-1.7155402599996705,32.5,56.22,Infested_Day1_20250624_154050,1750754450.5655932,14
-0.48923605999993924,0.5502136599998266,0.6260538599999563,-1.8469219799999337,32.52,56.18,Infested_Day1_20250624_154050,1750754450.5655932,15
-1.2522261799999796,4.834733930000084,0.7752761899998859,8.934309140000096,32.51,56.14,Infested_Day1_20250624_154050,1750754450.5655932,16
