GM102B_rel,GM302B_rel,GM502B_rel,GM702B_rel,temperature,humidity,treatment,timestamp,time
0.0,0.0,0.0,0.0,32.05,56.05,Room_Air_20250624_153044,1750753844.207881,1
-0.2446180300000833,-0.22489317000008668,-0.18697307000002183,-0.4234609900004216,32.06,56.06,Room_Air_20250624_153044,1750753844.207881,2
0.0025360499998896557,-0.01987569999982952,0.012583580000182337,-0.11925671000017246,32.05,56.06,Room_Air_20250624_153044,1750753844.207881,3
0.4968442099998356,0.3901592400000027,0.41169688000013593,0.48915184999987105,32.03,56.06,Room_Air_20250624_153044,1750753844.207881,4
0.0076081500001237146,-0.05962709999994331,0.037750740000092264,-1.3577701300000626,32.05,56.08,Room_Air_20250624_153044,1750753844.207881,5
-1.4867000100000496,-0.4696620400000029,-1.3613625599998613,-1.9661786900001061,32.07,56.08,Room_Air_20250624_153044,1750753844.207881,6
-1.4917721100000563,0.5700893600001109,-1.3865297199997713,-1.727665270000216,32.07,56.06,Room_Air_20250624_153044,1750753844.207881,7
-1.237009880000187,0.71547972999997,-0.14922232999992957,-1.7812311200004842,32.06,56.09,Room_Air_20250624_153044,1750753844.207881,8
-0.9974639500001103,0.9801243000001705,0.012583580000182337,-2.1192567100001725,32.05,56.06,Room_Air_20250624_153044,1750753844.207881,9
-0.01014420000001337,1.0795028000002276,-0.05033432000004723,-1.5229731600002197,32.05,56.01,Room_Air_20250624_153044,1750753844.207881,10
-0.4917721100000563,0.5700893600001109,-0.38652971999977126,-1.727665270000216,32.07,56.06,Room_Air_20250624_153044,1750753844.207881,11
-0.49430815999994593,-0.4100349400000596,-0.3991132999999536,-1.6084085600004983,32.07,56.05,Room_Air_20250624_153044,1750753844.207881,12
-0.25222617999997965,-0.16526607000014337,-0.2247238100001141,-1.065690860000359,32.06,56.03,Room_Air_20250624_153044,1750753844.207881,13
-0.5044523599999593,-0.330532139999832,-0.4494476200000008,-1.1313817200002632,32.07,56.01,Room_Air_20250624_153044,1750753844.207881,14
-1.0646978200002195,-0.22379888000000392,-1.1757339999999203,1.3608841799996299,32.09,55.75,Room_Air_20250624_153044,1750753844.207881,15
-3.930426509999961,7.1350580100001935,-2.3909993699999177,14.291850130000057,32.12,55.26,Room_Air_20250624_153044,1750753844.207881,16
-7.281558640000185,19.744944239999995,-3.1064828000000944,42.8771709599996,32.13,54.85,Room_Air_20250624_153044,1750753844.207881,17
-13.365248290000181,28.400842340000054,-4.521740939999972,54.81264238999984,32.13,54.52,Room_Air_20250624_153044,1750753844.207881,18
-21.180255979999856,31.36218523000025,-5.485334709999961,61.35847414,32.16,54.23,Room_Air_20250624_153044,1750753844.207881,19
-27.228440930000033,34.739823530000194,-6.724422730000015,65.62435163000009,32.16,54.04,Room_Air_20250624_153044,1750753844.207881,20
-33.51617180999983,36.85281725999994,-8.125316659999953,69.22825470999942,32.17,53.88,Room_Air_20250624_153044,1750753844.207881,21
-39.2994503299999,38.296343130000196,-9.07676296999989,71.96353950999992,32.16,53.76,Room_Air_20250624_153044,1750753844.207881,22
-43.319738729999926,38.45534872999997,-10.177431609999985,72.91759318999993,32.16,53.68,Room_Air_20250624_153044,1750753844.207881,23
-48.09670566999989,39.118556119999994,-11.952271679999967,73.67457428999978,32.19,53.54,Room_Air_20250624_153044,1750753844.207881,24
-50.38060392999978,39.9323655300002,-11.479437530000041,76.77975422999998,32.16,53.44,Room_Air_20250624_153044,1750753844.207881,25
-54.623982479999995,38.96690527999999,-14.51497151999979,75.6165029599997,32.21,53.41,Room_Air_20250624_153044,1750753844.207881,26
-56.14489061999984,39.49619441999994,-14.191359699999794,76.94045177999988,32.19,53.35,Room_Air_20250624_153044,1750753844.207881,27
-59.639198780000015,39.08615947999988,-15.590472999999974,76.33204321999983,32.21,53.35,Room_Air_20250624_153044,1750753844.207881,28
-61.65948718000004,39.24516507999988,-16.69114164000007,78.28609689999985,32.21,53.27,Room_Air_20250624_153044,1750753844.207881,29
-63.66202323000016,39.265040779999936,-17.703725220000024,78.40535361000002,32.21,53.26,Room_Air_20250624_153044,1750753844.207881,30
-66.1563313900001,37.8550058400001,-19.102838519999978,77.79694504999998,32.23,53.26,Room_Air_20250624_153044,1750753844.207881,31
-67.16901164000001,37.95438434000016,-20.165756419999752,79.39322859999993,32.23,53.21,Room_Air_20250624_153044,1750753844.207881,32
-68.1715476899999,37.97426003999999,-20.178339999999935,80.51248530999965,32.23,53.2,Room_Air_20250624_153044,1750753844.207881,33
-69.68231162999996,38.424046379999936,-20.80439385999989,81.35940728999958,32.21,53.18,Room_Air_20250624_153044,1750753844.207881,34
-71.17915584000002,37.03388714000016,-22.216090740000027,80.87025543999971,32.23,53.17,Room_Air_20250624_153044,1750753844.207881,35
-72.17915584000002,37.03388714000016,-23.216090740000027,80.87025543999971,32.23,53.17,Room_Air_20250624_153044,1750753844.207881,36
-73.43391806999989,35.888496770000074,-24.45339812999987,80.92382128999952,32.24,53.14,Room_Air_20250624_153044,1750753844.207881,37
-74.42630992,34.82886967000013,-25.415647390000004,80.56605115999992,32.24,53.17,Room_Air_20250624_153044,1750753844.207881,38
-75.93329833000007,33.51821323000013,-25.87767858999996,80.55392614999982,32.26,53.12,Room_Air_20250624_153044,1750753844.207881,39
-76.93076227999995,33.49833753000007,-26.865095009999777,81.4346694400001,32.26,53.13,Room_Air_20250624_153044,1750753844.207881,40
-77.93837042999985,32.557964630000015,-27.90284574999987,81.79243956999971,32.26,53.1,Room_Air_20250624_153044,1750753844.207881,41
-79.19059661000006,32.3926985600001,-29.127569559999984,81.72674870999981,32.27,53.08,Room_Air_20250624_153044,1750753844.207881,42
-80.18806055999994,31.372822860000042,-30.11498598000003,81.60749199999964,32.27,53.09,Room_Air_20250624_153044,1750753844.207881,43
-80.95612277999999,30.69709452999996,-29.99093080999978,82.62723654000001,32.26,53.03,Room_Air_20250624_153044,1750753844.207881,44
