GM102B_rel,GM302B_rel,GM502B_rel,GM702B_rel,temperature,humidity,treatment,timestamp,time
0.0,0.0,0.0,0.0,32.67,51.95,ZN1_20250608_180116,1749380476.8060508,1
0.41438954646673665,1.1875129634645418,1.1872524177306332,0.275133091484804,32.66,51.95,ZN1_20250608_180116,1749380476.8060508,2
-0.031941203517817485,-0.2377150089459974,-1.2415900524229073,-0.06011014362070455,32.67,51.96,ZN1_20250608_180116,1749380476.8060508,3
-1.414389546466282,-1.1875129634636323,-2.187252417730633,-0.27513309148457665,32.68,51.95,ZN1_20250608_180116,1749380476.8060508,4
-2.1154038253275758,-2.611678854605998,-3.5953970435029987,-0.5849586999709118,32.7,51.91,ZN1_20250608_180116,1749380476.8060508,5
-1.0515214182917134,-2.1362488367130936,-3.1122169386580936,-0.46473841272950267,32.7,51.89,ZN1_20250608_180116,1749380476.8060508,6
-2.0834626218097583,-2.3739638456600005,-3.3538069910800914,-0.5248485563502072,32.7,51.9,ZN1_20250608_180116,1749380476.8060508,7
-3.2627488541727416,-6.461072718157084,-6.432384139427086,-1.230027543562528,32.73,51.88,ZN1_20250608_180116,1749380476.8060508,8
-3.5378586970903143,-10.261326617494888,-10.235731445041893,-2.1155369616374173,32.76,51.89,ZN1_20250608_180116,1749380476.8060508,9
-3.3781526795005448,-9.072751572763082,-9.027781182930084,-1.8149862435336672,32.76,51.84,ZN1_20250608_180116,1749380476.8060508,10
-4.410093883018362,-9.310466581709079,-10.269371235352082,-1.8750963871543718,32.76,51.85,ZN1_20250608_180116,1749380476.8060508,11
-4.824483429485099,-10.49797954517362,-11.456623653082715,-2.150229478639176,32.77,51.85,ZN1_20250608_180116,1749380476.8060508,12
-4.314270272464455,-8.597321554870177,-9.54460107808518,-0.6947659562920308,32.76,51.82,ZN1_20250608_180116,1749380476.8060508,13
-4.282329068946638,-8.35960654592327,-9.303011025662272,-0.6346558126713262,32.76,51.81,ZN1_20250608_180116,1749380476.8060508,14
-5.047225754844021,-10.25920245495854,-11.194335756279543,-2.0647017083990704,32.78,51.79,ZN1_20250608_180116,1749380476.8060508,15
-5.015284551325976,-10.021487446012543,-10.952745703856635,-2.004591564778366,32.78,51.78,ZN1_20250608_180116,1749380476.8060508,16
-4.6328362083772845,-9.071689491495817,-10.00708333854891,-1.7895686169142664,32.77,51.79,ZN1_20250608_180116,1749380476.8060508,17
-4.50507139430556,-9.120829455710009,-9.0407231288591,-1.5491280424312208,32.77,51.75,ZN1_20250608_180116,1749380476.8060508,18
-5.684357626668998,-12.207938328208002,-12.119300277205184,-2.2543070296435417,32.8,51.73,ZN1_20250608_180116,1749380476.8060508,19
-6.194570783689414,-15.108596318511445,-15.03132285220454,-2.7097705519906867,32.81,51.76,ZN1_20250608_180116,1749380476.8060508,20
-6.863643859032436,-16.295047200705994,-16.197877425553088,-2.95948601685609,32.83,51.71,ZN1_20250608_180116,1749380476.8060508,21
-6.8317026555146185,-16.057332191759997,-15.95628737313109,-2.8993758732353854,32.83,51.7,ZN1_20250608_180116,1749380476.8060508,22
-5.839833147923855,-4.882602608743582,-5.560159220514834,-0.02336386982028671,32.85,51.13,ZN1_20250608_180116,1749380476.8060508,23
-5.367999488296391,10.76063426130986,11.413237982198552,3.2605990634922364,32.88,50.28,ZN1_20250608_180116,1749380476.8060508,24
-5.247519067366284,24.789006032952784,24.729144608265415,-4.116649583023673,32.91,49.54,ZN1_20250608_180116,1749380476.8060508,25
-4.6504588914681335,35.67475648027266,36.808647229386224,-12.11114240198458,32.91,49.04,ZN1_20250608_180116,1749380476.8060508,26
-4.9149651112884385,42.04498383887858,43.318636698861155,-19.22231032312152,32.92,48.68,ZN1_20250608_180116,1749380476.8060508,27
-5.881331709236065,46.08826315350325,46.467063278805654,-23.149602628329603,32.94,48.41,ZN1_20250608_180116,1749380476.8060508,28
-7.561073574789816,49.36819539580665,50.836382066789156,-29.042202416536384,32.95,48.18,ZN1_20250608_180116,1749380476.8060508,29
-8.037653329757859,51.5108167201297,53.07278607173612,-31.424958244091385,32.98,47.94,ZN1_20250608_180116,1749380476.8060508,30
-7.303851748111811,54.07547977305694,55.67593901369037,-35.54872371639908,32.97,47.84,ZN1_20250608_180116,1749380476.8060508,31
-10.865586323423713,50.03857294604131,51.65169950003565,-39.4689256514755,33.01,47.81,ZN1_20250608_180116,1749380476.8060508,32
-10.322585863618315,54.079728098129635,54.758730391216886,-40.44705320992193,33.01,47.64,ZN1_20250608_180116,1749380476.8060508,33
-11.417563374905512,55.269365224129615,55.98737849770896,-41.121084865199236,33.02,47.54,ZN1_20250608_180116,1749380476.8060508,34
-10.811526607330961,57.88316824127196,57.62417122997522,-41.48529091198952,33.01,47.48,ZN1_20250608_180116,1749380476.8060508,35
-12.83110682210463,54.98463441350577,55.75354434373912,-44.889919181098094,33.04,47.41,ZN1_20250608_180116,1749380476.8060508,36
-14.181613961535277,54.272551467935045,55.049472030854304,-46.04483198534126,33.05,47.39,ZN1_20250608_180116,1749380476.8060508,37
-14.021907943945507,54.46112651266685,55.25742229296611,-46.744281267237284,33.05,47.34,ZN1_20250608_180116,1749380476.8060508,38
-14.914569443914388,51.61067056784668,52.39973735265994,-48.4147677374483,33.07,47.36,ZN1_20250608_180116,1749380476.8060508,39
-15.13731176927331,50.84944765806085,52.66202524946311,-49.32923996720842,33.08,47.3,ZN1_20250608_180116,1749380476.8060508,40
-15.977605751683313,52.03802270279357,52.86997551157583,-50.028689249104445,33.08,47.25,ZN1_20250608_180116,1749380476.8060508,41
-18.699046344585213,46.812540831045226,47.63778573580839,-52.24944190228484,33.12,47.27,ZN1_20250608_180116,1749380476.8060508,42
-17.296171687596143,51.56365476616793,52.40749325111119,-51.12349190972691,33.09,47.22,ZN1_20250608_180116,1749380476.8060508,43
-18.475457919959354,47.476545893669936,48.328916102765106,-52.82867089693923,33.12,47.2,ZN1_20250608_180116,1749380476.8060508,44
-19.41157551292349,47.95197591156284,48.81209620761001,-53.70845060969782,33.12,47.18,ZN1_20250608_180116,1749380476.8060508,45
