GM102B_rel,GM302B_rel,GM502B_rel,GM702B_rel,temperature,humidity,treatment,timestamp,time
0.0,0.0,0.0,0.0,36.5,38.07,Narak1_20250619_213856,1750343936.2675822,1
0.7329554823791113,1.661880900088363,1.6497346781934539,0.36993575210726704,36.48,38.1,Narak1_20250619_213856,1750343936.2675822,2
0.7010142788612939,1.4241658911423656,1.408144625771456,0.3098256084863351,36.48,38.11,Narak1_20250619_213856,1750343936.2675822,3
-0.0958236105539072,-1.7131450268389017,-0.7247701572678125,-0.18033043086234102,36.5,38.1,Narak1_20250619_213856,1750343936.2675822,4
0.6051906683073867,-0.2889791356974456,0.6833744685036436,0.1294951776239941,36.48,38.14,Narak1_20250619_213856,1750343936.2675822,5
0.7648966858971562,0.8995959090343604,1.8913247306154517,0.4300458957279716,36.48,38.09,Narak1_20250619_213856,1750343936.2675822,6
0.7329554823791113,0.661880900088363,0.6497346781934539,0.36993575210726704,36.48,38.1,Narak1_20250619_213856,1750343936.2675822,7
3.985035546342033,10.589336742745218,11.617992178955319,2.9570789723286452,36.41,37.99,Narak1_20250619_213856,1750343936.2675822,8
4.395064262248297,35.5366677068987,36.73657355073192,3.963632533080272,36.29,37.54,Narak1_20250619_213856,1750343936.2675822,9
6.815761768364382,54.017615546553316,55.31928156117465,6.613070417172821,36.18,37.27,Narak1_20250619_213856,1750343936.2675822,10
8.490296704090497,69.59471915209997,70.92787346347541,6.73079189906116,36.05,37.18,Narak1_20250619_213856,1750343936.2675822,11
8.675890896103738,88.97526290078804,91.40190620453359,9.81027567888168,35.92,36.93,Narak1_20250619_213856,1750343936.2675822,12
7.193258112040894,108.07213792012135,111.66280263600493,13.14634276942229,35.82,36.5,Narak1_20250619_213856,1750343936.2675822,13
3.4985517928296304,120.94140690516906,125.65011360294557,16.210821953544155,35.74,36.19,Narak1_20250619_213856,1750343936.2675822,14
3.268910339109425,134.23165553755553,140.98347566251414,19.508873866294607,35.61,36.07,Narak1_20250619_213856,1750343936.2675822,15
3.8910777572768893,145.7697281535502,152.526432362396,22.655558159867724,35.5,36.05,Narak1_20250619_213856,1750343936.2675822,16
4.237289233259617,150.6047647173673,158.3126234929041,24.410434259780686,35.41,36.17,Narak1_20250619_213856,1750343936.2675822,17
4.29602987758085,153.30036620066676,162.92450415160965,25.6243190671064,35.32,36.38,Narak1_20250619_213856,1750343936.2675822,18
6.354770521901855,157.99596768396714,167.5363848103152,25.838203874432338,35.23,36.59,Narak1_20250619_213856,1750343936.2675822,19
9.29465777671453,167.10562608374585,178.58840550690002,28.573392053042426,35.1,36.73,Narak1_20250619_213856,1750343936.2675822,20
9.843185264015347,168.90056957674187,180.28826359060713,29.331813338020993,35.02,36.97,Narak1_20250619_213856,1750343936.2675822,21
11.380197861838951,174.2591140413988,187.57057677188823,29.941051524073146,34.92,37.16,Narak1_20250619_213856,1750343936.2675822,22
14.9491516631806,179.8553735150008,193.09448000559223,31.610399853746003,34.82,37.34,Narak1_20250619_213856,1750343936.2675822,23
17.645870278593975,186.4024930243895,200.58474344898605,33.52018875790213,34.72,37.48,Narak1_20250619_213856,1750343936.2675822,24
19.38604498700238,189.62372657106334,204.73414184722697,34.63927090460538,34.64,37.66,Narak1_20250619_213856,1750343936.2675822,25
21.306352027041612,197.83485114307678,213.9155356575775,36.96983081410713,34.54,37.73,Narak1_20250619_213856,1750343936.2675822,26
23.78032831709629,204.62074774267967,220.66808699777357,38.96514748850291,34.45,37.81,Narak1_20250619_213856,1750343936.2675822,27
25.648267839576874,208.79284132514113,225.78384560570612,40.32467020968966,34.37,37.95,Narak1_20250619_213856,1750343936.2675822,28
28.34583255425696,218.24274298736782,235.22752731285982,42.74075788943105,34.28,37.96,Narak1_20250619_213856,1750343936.2675822,29
29.181830873219496,221.17712156088237,240.10169586836946,44.04017046699687,34.2,38.11,Narak1_20250619_213856,1750343936.2675822,30
31.44373362812553,223.73541212620057,241.58066174403575,44.763899234973906,34.13,38.31,Narak1_20250619_213856,1750343936.2675822,31
33.24779074357025,227.43207569076912,246.2132402471234,46.003201668919246,34.05,38.47,Narak1_20250619_213856,1750343936.2675822,32
35.159186359045634,228.2782833105157,248.98813380990396,46.572017632653115,33.99,38.65,Narak1_20250619_213856,1750343936.2675822,33
37.51691272450557,231.5497189026737,252.19186984283715,47.47607683149272,33.92,38.82,Narak1_20250619_213856,1750343936.2675822,34
